category,subcategory,brand,product,model,generation,gender,variant,manufacturer_url,manufacturer_status,retailer_urls,NL_available,EU_available,current_status,existing_in_kitletics,kitletics_product_id,evidence,research_status,disposition,disposition_reason
bags,PADEL_RACKET_BAG,Varlion,Ambassador Padel Bag,Ambassador,2025/2026,unisex,Black,https://www.varlion.com/gb/padel/bags/padel-racket-bags/padel-bag-ambassador-.html,current,https://www.varlion.com/gb/padel/bags/padel-racket-bags/padel-bag-ambassador-.html,yes,yes,CURRENT,no,prod-varlion-ambassador,46 L perforated synthetic leather; dual side racket comps; ventilated shoes.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
bags,BACKPACK,Varlion,Summum Backpack,Summum Backpack,2025/2026,unisex,,https://usa.varlion.com/gb/padel/bags/backpacks/summum-backpack-.html,current,https://usa.varlion.com/gb/padel/bags/backpacks/summum-backpack-.html,yes,yes,CURRENT,no,prod-varlion-summum-backpack,26 L waterproof nylon; racket/laptop + ventilated shoe bottom.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
bags,TOURNAMENT_BAG,Varlion,Summum Pro Padel Bag,Summum Pro,2025/2026,unisex,,https://www.varlion.com/gb/padel/bags/padel-racket-bags/padel-bag-summum-pro-.html,current,https://www.varlion.com/gb/padel/bags/padel-racket-bags/padel-bag-summum-pro-.html,yes,yes,CURRENT,no,prod-varlion-summum-pro,54 L / up to 4 paddles; one thermal side; ventilated shoes. Summum Pro.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
bags,BACKPACK,Wilson,Bela Super Tour / Bela DNA Super Tour Backpack,Bela Super Tour Backpack,current,unisex,colorways collapsed (Black; White),https://www.wilson.com,current_retail,https://www.padelmq.com/en/products/wilson-bela-dna-super-tour-backpack-black|https://www.extreme-tennis.eu/wilson-padel-bags/17139-wilson-bela-super-tour-black-backpack.html|https://tennisshot.gr/en-gb/wilson-bela-super-tour-padel-backpack,yes,yes,CURRENT,no,prod-wilson-bela-super-tour-backpack,Bela backpack (WR8903402 class); Thermoguard ~2 rackets; removable shoe bag; laptop. Distinct from Super Tour racket bag. | Form split from Bela Super Tour racket bag.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
bags,TOURNAMENT_BAG,Wilson,Bela Super Tour / Bela DNA Super Tour Padel Bag,Bela Super Tour,2025,unisex,colorways collapsed (Black; White),https://www.wilson.com/en-us/product/bela-v3-padel-racket-bag-wr8910800,current_retail,https://www.padelshack.com/product/wilson-bela-super-tour-padel-racket-bag-black-2025/|https://centralsports.co.uk/products/wilson-bela-super-tour-padel-bag-wr8907201|https://tennisexpress.com/products/wilson-bela-super-tour-padel-bag-black-110538,yes,yes,CURRENT,yes,prod-wilson-super-tour-padel,WR8907201 Belasteguín Super Tour tournament bag; Thermoguard; shoes; laptop; ~60×31×31 cm. Bela DNA collection. Kitletics existing.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
bags,BACKPACK,Wilson,Wilson Bela Padel Backpack,Bela Backpack,,unisex,,https://www.wilson.com,current,https://www.padelboost.co.uk/blogs/news/built-by-the-best-inside-the-wilson-bela-padel-collection,unknown,yes,CURRENT,no,prod-wilson-bela-backpack,Bela DNA backpack sibling to Super Tour,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
bags,TOURNAMENT_BAG,Wilson,Wilson Super Tour Padel Bag 2026,Super Tour 2026,2026,unisex,,https://www.zonadepadel.uk/wilson-padel/14689-wilson-super-tour-red-2026-padel-bag.html,current,https://www.zonadepadel.uk/wilson-padel/14689-wilson-super-tour-red-2026-padel-bag.html|https://www.padelshack.com/product/wilson-tour-super-red-padel-racket-bag-2026/,limited,yes,CURRENT,yes,prod-wilson-super-tour-2026,May duplicate Bela Super Tour — verify distinct non-Bela Super Tour SKU before cataloging | Distinct non-Bela Super Tour 2026 Red vs Bela Super Tour.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
balls,competition,Adidas,Adidas / AFP Pro Bounce,Pro Bounce,current,unisex,competition/club,https://allforpadel.com/en/balls/6676-adidas-pro-bounce-balls-8436548247515.html,current,https://www.time2padel.com/en/padel-balls/12157-can-of-balls-all-for-padel-pro-bounce-adidas-8436548247515.html | https://allforpadel.com/en/143-balls,limited,yes,CURRENT,no,prod-adidas-pro-bounce,Sold via All For Padel as Adidas/AFP Pro Bounce; distinct from Speed RX,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Adidas,Adidas Aditour,Aditour,,unisex,,,discontinued,,unknown,yes,DISCONTINUED,yes,prod-adidas-aditour-padel,Superseded by Speed RX in EU retail naming,verified,DISCONTINUED,Discontinued / superseded naming.
balls,control,Adidas,Adidas Aditour / adiTour XP,Aditour XP,previous,unisex,control,https://todopadel.online/gb/adidas/1258-aditour-8436548248284.html,discontinued,https://www.zonadepadel.com/adidas-padel/3154-pellets-aditour-xp.html | https://www.streetpadel.com/fr/pack-3-boites-de-balles-adidas-aditour-xp-p-10594.html,no,limited,DISCONTINUED,no,,Older Adidas control line; mostly OOS/historical listings; Speed RX is current Adidas flagship,verified,DISCONTINUED,Discontinued / superseded naming.
balls,competition,Adidas,Adidas Serie+ Tour,Serie+ Tour,,unisex,,https://padelshop.com/collections/adidas-padel-balls,current,https://padelshop.com/collections/adidas-padel-balls,limited,yes,CURRENT,no,prod-adidas-serie-tour,Second Adidas padel ball — calmer vs Speed RX (NL retailer editorial),verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Adidas,Adidas Speed RX,Speed RX,current,unisex,speed,https://allforpadel.com/en/143-balls,current,https://padelshop.com/nl/collections/padelballen | https://www.cricket-hockey.com/en/adidas-speed-rx-padel-balls-tube-of-3-2026,yes,yes,CURRENT,yes,prod-adidas-speed-rx,All For Padel official licensee; FIP; WC2026 packaging is special edition of same Speed RX model,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Babolat,Babolat Ace,Ace,current,unisex,premium/all-round,https://www.tiendapadelpoint.com/en/3-ball-pot-babolat-ace-padel-en,current,https://padelave.com/collections/padel-balls | https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,limited,yes,CURRENT,no,prod-babolat-ace,Listed in 2026 32-ball comparison and EU shops; Ace is distinct from Court,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Babolat,Babolat Court,Court,current,unisex,competition,https://www.babolat.com/gb/court-x3/501098.html,current,https://www.babolat.com/gb/court-x3/501098.html | https://padelshop.com/nl/collections/padelballen,yes,yes,CURRENT,no,prod-babolat-court,Official Babolat Court x3; FIP/FFT homologation,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,training,Babolat,Babolat Short,Short,unknown,unisex,beginner/training,https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,unknown,,unknown,yes,CURRENT,yes,prod-babolat-short,Named in 2026 guide as slow learning ball; exact commercial naming/status unclear vs Court/Ace,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,training,Babolat,Babolat Short,Short,unknown,unisex,beginner/training,https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,unknown,,unknown,yes,CURRENT,yes,prod-babolat-short,Named in 2026 guide as slow learning ball; exact commercial naming/status unclear vs Court/Ace,verified,CATALOGED_CURRENT,Babolat Short/Soft training ball appears in 2026 32-ball market comparison as distinct slow learning ball vs Court/Ace.
balls,control,Black Crown,Black Crown One,One,current,unisex,control/durability,https://www.padelmq.com/en/products/black-crown-one-padel-ball-box,current,https://www.padelmq.com/en/products/black-crown-one-padel-ball-box | https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,yes,yes,CURRENT,no,prod-black-crown-one,Distinct control/durability sibling of Black Crown Pro; club boxes available,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Black Crown,Black Crown Pro,Pro,current,unisex,match/fast,https://www.padelmq.com/en-nl/products/black-crown-pro-padel-balls-tube,current,https://padelshop.com/nl/collections/padelballen | https://www.padelmq.com/en-nl/products/black-crown-pro-padel-balls-tube,yes,yes,CURRENT,no,prod-black-crown-pro,NL Padelshop + BE PadeLMQ; 2026 comparison multipurpose/fast match ball,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Bullpadel,Bullpadel FIP Next,FIP Next,current (Next gen),unisex,standard,https://www.bullpadel.com/gb/77-balls,current,https://www.bullpadel.com/gb/77-balls | https://padel-magazine.co.uk/stephane-penso-tests-the-ball-bullpadel-next-pro/,yes,yes,CURRENT,no,prod-bullpadel-fip-next,Official balls category lists Next alongside Next Pro; slightly less pressurized / more control vs Next Pro,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Bullpadel,Bullpadel FIP Next Pro,FIP Next Pro,current (Next gen),unisex,speed/competition,https://www.bullpadel.com/gb/1705-balls-pot-bullpadel-bp-fip-next-pro.html,current,https://padelshop.com/nl/collections/padelballen | https://padelmarket.com/en-gb/products/bullpadel-next-pro-tube-of-3-balls,yes,yes,CURRENT,no,prod-bullpadel-fip-next-pro,Official Bullpadel store + NL Padelshop; FIP/Premier Padel event ball; max-speed Next line,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,club,Bullpadel,Bullpadel Next,Next,2026,unisex,,https://www.bullpadel.com,current,https://mrhsport.com/blogs/the-clubhouse-blog/bullpadel-padel-balls-explained-premium-pro-next-next-pro,limited,yes,CURRENT,no,prod-bullpadel-next,2026 mid-tier durable club/competition ball,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,premium,Bullpadel,Bullpadel Next Pro,Next Pro,2026,unisex,,https://www.bullpadel.com,current,https://mrhsport.com/blogs/the-clubhouse-blog/bullpadel-padel-balls-explained-premium-pro-next-next-pro,limited,yes,CURRENT,no,prod-bullpadel-next-pro,2026 Bullpadel flagship tournament ball; Premier Padel/FIP association,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Bullpadel,Bullpadel Premium Gold,Premium Gold,previous,unisex,speed,https://www.bullpadel.com/gb/77-balls,discontinued,https://www.zonadepadel.com/bullpadel/5931-bote-pelotas-bullpadel-premium-gold.html | https://funpadel.pt/bullpadel-premium-gold-padel-balls-box-of-24-tubes-72-balls,limited,limited,PREVIOUS_GENERATION,yes,prod-bullpadel-premium-gold,Deprecated/clearance on major EU shops; superseded by Premium Pro / Next line on official catalog,verified,CATALOGED_PREVIOUS,Previous-generation inventory row; not current market discovery.
balls,competition,Bullpadel,Bullpadel Premium Pro,Premium Pro,current,unisex,all-round/premium,https://www.bullpadel.com/gb/517-pelotas-bullpadel-premium-pro.html,current,https://www.bullpadel.com/gb/77-balls | https://padelshop.com/nl/collections/padelballen,yes,yes,CURRENT,yes,prod-bullpadel-premium-pro,Still on official Bullpadel balls page as high-speed durable can,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Drop Shot,Drop Shot Speed Tech,Speed Tech,,unisex,,,current,https://shop.thepadelclub.com/collections/balls,unknown,yes,CURRENT,yes,prod-drop-shot-speed-tech,Drop Shot Speed Tech listed as distinct from Tournament Tech on The Padel Club.,verified,CATALOGED_CURRENT,Drop Shot ball range.
balls,fast,Drop Shot,Drop Shot Tournament Speed Pro,Tournament Speed Pro,,unisex,,https://www.drop-shot.com,current,https://justpadel.com/en/blogs/blog/these-are-the-5-best-padel-balls-of-2026,limited,yes,CURRENT,no,prod-drop-shot-tournament-speed-pro,Cited in NL best-balls editorial; verify manufacturer PDP,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Drop Shot,Drop Shot Tournament Tech,Tournament Tech,current,unisex,competition,https://padelproshop.com/en-mtcy/products/can-of-drop-shot-padel-balls-tournament-pro,unknown,https://padelproshop.com/en-mtcy/products/can-of-drop-shot-padel-balls-tournament-pro,limited,yes,CURRENT,yes,prod-drop-shot-tournament-tech,Active EU specialist listing; manufacturer PDP not strongly confirmed in this pass,verified,CATALOGED_CURRENT,Drop Shot Tournament Tech/Pro actively sold on EU specialists (The Padel Club lists Tournament Tech + Speed Tech + Training Tech).
balls,competition,Drop Shot,Drop Shot Tournament Tech,Tournament Tech,current,unisex,competition,https://padelproshop.com/en-mtcy/products/can-of-drop-shot-padel-balls-tournament-pro,unknown,https://padelproshop.com/en-mtcy/products/can-of-drop-shot-padel-balls-tournament-pro,limited,yes,CURRENT,yes,prod-drop-shot-tournament-tech,Active EU specialist listing; manufacturer PDP not strongly confirmed in this pass,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,training,Drop Shot,Drop Shot Training Tech,Training Tech,,unisex,,,current,https://shop.thepadelclub.com/collections/balls,unknown,yes,CURRENT,yes,prod-drop-shot-training-tech,Drop Shot Training Tech distinct training can.,verified,CATALOGED_CURRENT,Drop Shot ball range.
balls,training,Dunlop,Dunlop Eco Padel,Eco,current,unisex,pressureless training/bulk,https://padelgearpro.nl/dunlop-eco-padel-24x3-review/,current,https://padelshop.com/nl/collections/padelballen | https://padelgearpro.nl/dunlop-eco-padel-24x3-review/,yes,yes,CURRENT,no,prod-dunlop-eco,Pressureless durable training ball; NL reviews and Padelshop listings; bulk club use,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Dunlop,Dunlop Fort Padel,Fort Padel,,unisex,,https://www.dunlopsports.com,current,https://www.zonadepadel.com/blog/2026/08/comparison-of-the-best-padel-balls/,yes,yes,CURRENT,yes,prod-dunlop-pro-padel,Current EU Dunlop Fort Padel competition/training durability can,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Dunlop,Dunlop Fort Padel,Fort,current,unisex,fast/punchy,https://www.zonadepadel.uk/dunlop-padel/11377-bottle-balls-dunlop-fort-padel.html,current,https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/ | https://thepadelgang.co.uk/dunlop-pro-padel-balls/,limited,yes,CURRENT,yes,prod-dunlop-pro-padel,2026 comparison lists Fort separately from Pro; Fort Core punchy bounce positioning,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Dunlop,Dunlop Pro Padel,Pro,current,unisex,competition,https://www.padelmq.com/en/products/dunlop-pro-padel-ball-tube,current,https://www.padelmq.com/en-nl/products/dunlop-pro-padel-ball-tube | https://padelshop.com/nl/collections/padelballen,yes,yes,CURRENT,no,prod-dunlop-pro,FIP match ball; strong BE/NL warehouse stock (PadeLMQ); distinct from Team/Fort/Eco,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,club,Dunlop,Dunlop Team Padel,Team,current,unisex,recreational/club,https://thepadelgang.co.uk/dunlop-pro-padel-balls/,current,https://padelshop.com/nl/collections/padelballen,yes,yes,CURRENT,no,prod-dunlop-team,NL Padelshop lists Dunlop Team; slower forgiving club/coaching can vs Pro,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Fila,Fila Premium Padel,Premium,current,unisex,premium,https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,unknown,,unknown,yes,CURRENT,no,prod-ball-rescuer-premium,2026 comparison (yellow/white variants noted as colorways not distinct products),verified,CATALOGED_CURRENT,Fila Premium / Premium Pro appear as distinct felt/dynamic models in 2026 Padel Magazine 32-ball test; yellow/white are colorways of Premium line — one product + Premium Pro sibling if evidenced separately.
balls,competition,Fila,Fila Premium Pro,Premium Pro,,unisex,,,current,https://www.padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,unknown,yes,CURRENT,yes,prod-fila-premium-pro,Fila Premium Pro listed separately from Premium in 2026 32-ball comparison (dynamic rebound).,verified,CATALOGED_CURRENT,Fila ball range.
balls,club,HEAD,HEAD Padel One,One,current,unisex,intermediate,https://padelmarket.com/en-eu/products/head-padel-one-tube-of-3-balls,current,https://pace-shop.be/en/products/padel-ballen-head-one | https://www.tenniswarehouse-europe.com/catpage-HEADPADEL-EN.html,limited,yes,CURRENT,yes,prod-head-padel-one,Active EU listings (TWE/Padel Market/BE); mid-tier between Team and Pro,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,HEAD,HEAD Padel Pro S+,Pro S+,current (+),unisex,speed/fast,https://www.head.com/en_US/rs/stories/head-exclusive-ball-valencia-premier-padel,current,https://www.tenniswarehouse-europe.com/catpage-HEADPADEL-EN.html | https://padelshop.com/collections/head-padel-balls,yes,yes,CURRENT,yes,prod-head-padel-pro-s,Official Valencia P1 2026 women's ball; faster/firmer vs Pro+; widely stocked NL/EU,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,HEAD,HEAD Padel Pro+,Pro+,current (+),unisex,standard/control,https://www.head.com/en_US/rs/stories/head-exclusive-ball-valencia-premier-padel,current,https://www.tenniswarehouse-europe.com/catpage-HEADPADEL-EN.html | https://padelshop.com/collections/head-padel-balls,yes,yes,CURRENT,yes,prod-head-padel-pro-plus,Official Valencia Premier Padel P1 2026 men's ball; control/thinner-wall sibling of Pro S+; NL stock via Padelshop/TWE,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,club,HEAD,HEAD Padel Team,Team,current,unisex,training/club,https://www.tenniswarehouse-europe.com/Head_Padel_Team_Ball_3-Ball_Tri-Pack/descpageHEADPA-HPB3CANS-EN.html,current,https://padelmarket.com/en-eu/products/head-padel-team-3-tubes-of-3-balls | https://www.tenniswarehouse-europe.com/catpage-HEADPADEL-EN.html,yes,yes,CURRENT,yes,prod-head-padel-team,Still sold EU 2026 as slower progression/club can; Spanish federation positioning on retailer copy,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,club,Joma,Joma Tournament,Tournament,previous,unisex,club/value,https://www.joma-sport.com/en_US/sport/padel/,discontinued,https://www.zonadepadel.com/joma/7208-jar-balls-joma-tournament-yellow.html | https://padel-spain.es/gb/630-joma,no,limited,DISCONTINUED,no,,Zona deprecated; Joma Sport padel site focuses on rackets/shoes not balls in 2026,verified,DISCONTINUED,Discontinued / superseded naming.
balls,club,Kuikma,Kuikma PB Club,PB Club,current,unisex,club/training,https://www.decathlon.com.gr/en/p/347532-441291-pressurised-padel-balls-kuikma-pb-club-case-of-18-tubes-of-4-balls.html,current,https://padelracketkopen.nl/padel-ballen/kuikma-pb-club-18x-4st/ | https://www.decathlon.nl/search?Ntt=kuikma%20pb%20club,yes,yes,CURRENT,yes,prod-kuikma-pb-club,Club durability/fast-in-slow-conditions; bulk cases common; Decathlon channel,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,control,Kuikma,Kuikma PB Control,PB Control,current,unisex,control,https://www.decathlon.com.gr/en/p/342362-216782-pressurised-padel-balls-kuikma-pb-control-pack-of-3.html,current,https://padelracketkopen.nl/padel-ballen/kuikma-pb-control-3st/ | https://www.decathlon.nl/search?Ntt=kuikma%20pb%20control,yes,yes,CURRENT,yes,prod-kuikma-pb-control,FIP; warm/altitude control can; NL reseller stock,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Kuikma,Kuikma PB Speed,PB Speed,current,unisex,speed,https://www.decathlon.ca/en/p/8788980/pressurized-padel-balls-x3-pb-speed,current,https://padelracketkopen.nl/padel-ballen/kuikma-pb-speed-doos-24x-3st/ | https://www.decathlon.nl/search?Ntt=kuikma%20pb%20speed,yes,yes,CURRENT,yes,prod-kuikma-pb-speed,FIP; Decathlon exclusive; for cool/humid/sea-level; NL specialty + Decathlon channel,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Nox,NOX Nerbo,Nerbo,current,unisex,standard/competition,https://noxsport.com/en/products/nerbo-balls-3,current,https://padelshop.com/nl/collections/nox-padel-balls | https://www.padelnuestro.com/int/padel-balls/nox,yes,yes,CURRENT,no,prod-nox-nerbo,Official A1 Padel circuit ball (FIP); distinct from Pro Titanium club/competition line,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Nox,NOX Nerbo+ Speed,Nerbo+ Speed,current,unisex,speed,https://noxsport.com/en/products/nerbo-balls-3,current,https://padelshop.com/nl/collections/nox-padel-balls | https://funpadel.pt/nox-nerbo-speed-balls-tube,yes,yes,CURRENT,no,prod-nox-nerbo-speed,NL Padelshop stocks Nerbo+ Speed; A1 Padel / FIP positioning on retailer pages,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Nox,NOX Pro Titanium,Pro Titanium,current,unisex,competition (3 or 4-ball packs same SKU family),https://noxsport.com/en/collections/padel-balls-pro-titanium,current,https://padelshop.com/nl/collections/nox-padel-balls | https://funpadel.pt/nox-pro-titanium-box-of-24-cans-x-4-balls,yes,yes,CURRENT,no,prod-nox-pro-titanium,Official NOX collection; FFT-approved; 3-ball and 4-ball are pack formats not distinct products,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Osaka,Osaka Pro Tour,Pro Tour,current,unisex,all-round,https://osakaworld.com/en-us/products/osaka-pro-tour-padel-ball-3-ball-can-no-color-1,unknown,https://justpadel.com/en/collections/padel-balls,limited,yes,CURRENT,yes,prod-osaka-pro-tour,Included in Jul 2026 32-ball market test; manufacturer/retailer URLs need verify,verified,CATALOGED_CURRENT,Official Osaka Pro Tour can on osakaworld.com; NL JustPadel stocks sibling Vision.
balls,club,Osaka,Osaka Vision,Vision,current,unisex,training/feel,https://osakaworld.com/en-gb/products/osaka-vision-padel-ball-3-ball-can-no-color,unknown,https://justpadel.com/en-in/products/osaka-vision-balls-12x3-pcs,yes,yes,CURRENT,yes,prod-osaka-vision,2026 comparison slow/progression category; URLs need verify,verified,CATALOGED_CURRENT,Official Osaka Vision training/club can; JustPadel NL multipack.
balls,club,Oxdog,Oxdog Boost,Boost,current,unisex,durability/club,https://www.oxdog.net/en/articles/2.36.1241/boost-padel-ball-tube,current,https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,limited,yes,CURRENT,no,prod-tuboplus-boost,2026 comparison lists Boost separately from BOOST+ as durability standout; confirm discrete manufacturer SKU,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Oxdog,Oxdog BOOST+,BOOST+,current,unisex,speed,https://www.oxdog.net/en/articles/2.36.1241/boost-padel-ball-tube,current,https://padelshop.com/nl/collections/padelballen | https://www.padelmq.com/en/products/oxdog-boost-padel-ball-tube,yes,yes,CURRENT,no,prod-oxdog-boost,Official Oxdog BOOST+; NL stock; speed/power focus,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Pallap,Pallap Competition 01,Competition 01,current,unisex,competition,https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,unknown,,unknown,yes,CURRENT,yes,prod-pallap-competition-01,Niche EU brand in 2026 comparison; commercially smaller than HEAD/Wilson,verified,CATALOGED_CURRENT,Pallap Competition 01 included in 2026 independent 32-ball market test; niche ES brand but commercially present.
balls,club,Prince,Prince Padel Club,Padel Club,current/limited,unisex,club,https://megango.com/ball-padel-club-3-pcs-prince.html,unknown,https://megango.com/ball-padel-club-3-pcs-prince.html,unknown,limited,UNKNOWN,no,,EU retailer listing for club artificial-grass ball; weak manufacturer confirmation,verified,NOT_COMMERCIALLY_MEANINGFUL,Only weak single-retailer listings; no manufacturer padel balls hub. Exclude from meaningful NL/EU catalog scope.
balls,competition,RS,RS Champions Choice,Champions Choice,current,unisex,tournament,https://rs-sports.com/en-us/products/rs-champions-choice-x-1,current,https://rs-sports.com/en-us/products/rs-champions-choice-24 | https://rs-sports.com/en-us/products/rs-champions-choice-x-1,limited,yes,CURRENT,no,prod-rs-champions-choice,Official RS Sports; Simon Vasquez/Söderling tournament ball; Nordics/EU brand,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,RS,RS Nova X,Nova X,current,unisex,mid-speed,https://rs-sports.com/en-global/products/rs-padel-nova-x,current,https://rs-sports.com/en-us/products/rs-padel-nova-x-3 | https://rs-sports.com/en-us/products/rs-padel-nova-x-3x24,limited,yes,CURRENT,no,prod-rs-nova-x,Official mid-speed between Tour X and Champions Choice,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,club,RS,RS Padel Tour X,Padel Tour X,previous/current,unisex,entry/club,https://rs-sports.com/en-global/products/rs-padel-nova-x,unknown,https://rs-sports.com/en-us/products/rs-padel-nova-x-3,limited,yes,PREVIOUS_GENERATION,no,,Referenced as predecessor to Nova X on official Nova X copy; confirm current SKU availability,verified,CONFIRMED_PREVIOUS,"Official RS copy positions Tour X as predecessor to Nova X; catalog as previous_generation if retained, otherwise exclude from current shelves."
balls,control,Siux,Siux Neo,Neo,current,unisex,standard/control,https://www.siuxpadel.com/en/blogs/press/nace-siux-neo-las-nuevas-pelotas-de-padel-disenadas-para-cada-tipo-de-jugador,current,https://www.padelnuestro.com/uk/padel-balls-uk | https://padelave.com/collections/padel-balls,limited,yes,CURRENT,no,prod-siux-neo,FIP-approved Neo for heat/altitude/control; Neo 26 listings on Padel Nuestro,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Siux,Siux Neo Speed,Neo Speed,2026,unisex,,https://www.siuxpadel.com,current,https://justpadel.com/en/blogs/blog/these-are-the-5-best-padel-balls-of-2026,yes,yes,CURRENT,no,prod-siux-neo-speed,Distinct fast sibling vs Neo — do not collapse,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Siux,Siux Neo Speed / Neo S,Neo Speed (Neo S),current,unisex,speed,https://padel-magazine.co.uk/siux-obtains-approval-from-the-fip-for-its-neo-and-neo-speed-balls/,current,https://padellocus.com/en/product/siux-neo-speed-padel-balls/ | https://www.padelnuestro.com/uk/padel-balls-uk,limited,yes,CURRENT,no,prod-siux-neo-speed-neo-s,FIP Neo Speed for sea-level/humid/fast play; also marketed as Neo S in 2026 guides,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Slazenger,Slazenger Challenge No.1,Challenge No.1,current,unisex,competition,https://www.slazenger.com/slazenger-padel-balls-3-balls-738846,limited,https://www.lovellsports.com/products/slazenger-padel-balls-3-ball | https://padelshop.com/collections/slazenger-padel-balls,limited,yes,CURRENT_LIMITED,no,prod-slazenger-challenge-no-1,FIP Challenge No.1; official site often OOS; NL Padelshop collection page exists but stock thin,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,StarVie,StarVie Padel Master,Padel Master,previous,unisex,competition,https://www.zonadepadel.com/star-vie/7644-box-starvie-padel-master-ball-24-x-3.html,unknown,https://www.zonadepadel.com/star-vie/7644-box-starvie-padel-master-ball-24-x-3.html | https://padelpointcy.com/product/starvie-padel-master-ball-box-pack-of-24/,unknown,limited,PREVIOUS_GENERATION,no,,Former National Padel Series ball; Zona marks deprecated; weak 2026 manufacturer presence,likely,CONFIRMED_PREVIOUS,No current StarVie ball line on official/specialist (Master historic).
