issue_id,severity,url,path,page_type,issue_class,issue_subclass,rendered_excerpt,image_path,root_cause,status,validation,validation_note
PFL-0298,BLOCKER,http://127.0.0.1:3011/products/siux-elite-overgrip,/products/siux-elite-overgrip,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Elite Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0299,BLOCKER,http://127.0.0.1:3011/products/siux-elite-overgrip,/products/siux-elite-overgrip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Elite Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match siux-elite-overgrip,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0300,BLOCKER,http://127.0.0.1:3011/products/siux-neo,/products/siux-neo,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Neo: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0301,BLOCKER,http://127.0.0.1:3011/products/siux-neo,/products/siux-neo,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Neo: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match siux-neo,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0302,BLOCKER,http://127.0.0.1:3011/products/siux-neo-speed,/products/siux-neo-speed,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Neo Speed: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0303,BLOCKER,http://127.0.0.1:3011/products/siux-neo-speed,/products/siux-neo-speed,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Neo Speed: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match siux-neo-speed,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0304,BLOCKER,http://127.0.0.1:3011/products/siux-neo-speed-neo-s,/products/siux-neo-speed-neo-s,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Neo Speed / Neo S: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0305,BLOCKER,http://127.0.0.1:3011/products/siux-neo-speed-neo-s,/products/siux-neo-speed-neo-s,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Neo Speed / Neo S: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match siux-neo-speed-neo-s,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0306,BLOCKER,http://127.0.0.1:3011/products/siux-nomad,/products/siux-nomad,product,IMAGE_WRONG_BRAND,nox,"Nomad Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0307,BLOCKER,http://127.0.0.1:3011/products/siux-nomad,/products/siux-nomad,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Nomad Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match siux-nomad,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0308,BLOCKER,http://127.0.0.1:3011/products/siux-padel-paletero,/products/siux-padel-paletero,product,IMAGE_WRONG_BRAND,bullpadel,"Siux Padel Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-vertex-geo-backpack-hero.jpg,"Primary image path signals bullpadel, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0309,BLOCKER,http://127.0.0.1:3011/products/siux-padel-paletero,/products/siux-padel-paletero,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Padel Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-vertex-geo-backpack-hero.jpg,Primary product image does not match siux-padel-paletero,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0310,BLOCKER,http://127.0.0.1:3011/products/siux-tour,/products/siux-tour,product,IMAGE_WRONG_BRAND,nox,"Tour Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0311,BLOCKER,http://127.0.0.1:3011/products/siux-tour,/products/siux-tour,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tour Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match siux-tour,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0312,BLOCKER,http://127.0.0.1:3011/products/siux-trail,/products/siux-trail,product,IMAGE_WRONG_BRAND,nox,"Trail Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected siux",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0313,BLOCKER,http://127.0.0.1:3011/products/siux-trail,/products/siux-trail,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Trail Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match siux-trail,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0314,BLOCKER,http://127.0.0.1:3011/products/siux-trail/alternatives,/products/siux-trail/alternatives,alternatives,IMAGE_WRONG_SPORT,guide_running_shoes,Alternatives to Trail Backpack · Kitletics,/images/home/guide-running-shoes.jpg,Padel page renders a tennis/running/filler image,OPEN,CONFIRMED,Rendered /images/home/guide-running-shoes.jpg on Padel alternatives pages.
PFL-0315,BLOCKER,http://127.0.0.1:3011/products/softee-cube-pro,/products/softee-cube-pro,product,IMAGE_WRONG_BRAND,bullpadel,"Softee Cube Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected softee",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0316,BLOCKER,http://127.0.0.1:3011/products/softee-cube-pro,/products/softee-cube-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Softee Cube Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match softee-cube-pro,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0317,BLOCKER,http://127.0.0.1:3011/products/softee-softee-basket,/products/softee-softee-basket,product,IMAGE_WRONG_BRAND,bullpadel,"Balls Basket: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected softee",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0318,BLOCKER,http://127.0.0.1:3011/products/softee-softee-basket,/products/softee-softee-basket,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Balls Basket: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match softee-softee-basket,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0319,HIGH,http://127.0.0.1:3011/products/softee-softee-basket,/products/softee-softee-basket,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN,CONFIRMED,Visible camelCase schema token genderFit in Padel shoe Best/PDP copy (e.g. Best Padel Shoes: “Then genderFit last”).
PFL-0320,HIGH,http://127.0.0.1:3011/products/softee-softee-basket/alternatives,/products/softee-softee-basket/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN,CONFIRMED,Visible camelCase schema token genderFit in Padel shoe Best/PDP copy (e.g. Best Padel Shoes: “Then genderFit last”).
PFL-0321,BLOCKER,http://127.0.0.1:3011/products/softee-softee-protector,/products/softee-softee-protector,product,IMAGE_WRONG_BRAND,bullpadel,"Transparent Protector: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected softee",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0322,BLOCKER,http://127.0.0.1:3011/products/softee-softee-protector,/products/softee-softee-protector,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Transparent Protector: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match softee-softee-protector,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0323,BLOCKER,http://127.0.0.1:3011/products/starvie-hard-eva,/products/starvie-hard-eva,product,IMAGE_WRONG_BRAND,nox,"Hard Eva Black: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected starvie",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0324,BLOCKER,http://127.0.0.1:3011/products/starvie-hard-eva,/products/starvie-hard-eva,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Hard Eva Black: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match starvie-hard-eva,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0325,BLOCKER,http://127.0.0.1:3011/products/starvie-hard-eva-backpack,/products/starvie-hard-eva-backpack,product,IMAGE_WRONG_BRAND,nox,"Hard Eva Black Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected starvie",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0326,BLOCKER,http://127.0.0.1:3011/products/starvie-hard-eva-backpack,/products/starvie-hard-eva-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Hard Eva Black Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match starvie-hard-eva-backpack,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0327,BLOCKER,http://127.0.0.1:3011/products/starvie-premier-soft,/products/starvie-premier-soft,product,IMAGE_WRONG_BRAND,adidas-padel,"StarVie Premier Soft Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected starvie",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0328,BLOCKER,http://127.0.0.1:3011/products/starvie-premier-soft,/products/starvie-premier-soft,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"StarVie Premier Soft Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match starvie-premier-soft,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0329,BLOCKER,http://127.0.0.1:3011/products/starvie-pro-master,/products/starvie-pro-master,product,IMAGE_WRONG_BRAND,nox,"Pro Master: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected starvie",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0330,BLOCKER,http://127.0.0.1:3011/products/starvie-pro-master,/products/starvie-pro-master,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Pro Master: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match starvie-pro-master,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0331,BLOCKER,http://127.0.0.1:3011/products/starvie-tactic-pro,/products/starvie-tactic-pro,product,IMAGE_WRONG_BRAND,nox,"Tactic Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected starvie",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0332,BLOCKER,http://127.0.0.1:3011/products/starvie-tactic-pro,/products/starvie-tactic-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tactic Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match starvie-tactic-pro,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0333,BLOCKER,http://127.0.0.1:3011/products/starvie-transparent-protector-2026,/products/starvie-transparent-protector-2026,product,IMAGE_WRONG_BRAND,bullpadel,"StarVie Transparent Protector 2026: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected starvie",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0334,BLOCKER,http://127.0.0.1:3011/products/starvie-transparent-protector-2026,/products/starvie-transparent-protector-2026,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"StarVie Transparent Protector 2026: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match starvie-transparent-protector-2026,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0335,BLOCKER,http://127.0.0.1:3011/products/tecnifibre-contact-pro,/products/tecnifibre-contact-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Contact Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match tecnifibre-contact-pro,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0336,BLOCKER,http://127.0.0.1:3011/products/tecnifibre-padel-tour,/products/tecnifibre-padel-tour,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tecnifibre Padel Tour: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match tecnifibre-padel-tour,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0337,BLOCKER,http://127.0.0.1:3011/products/tecnifibre-players-pro-feel,/products/tecnifibre-players-pro-feel,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Players Pro Feel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match tecnifibre-players-pro-feel,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0338,BLOCKER,http://127.0.0.1:3011/products/tecnifibre-tour-endurance-bag,/products/tecnifibre-tour-endurance-bag,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tecnifibre Tour Endurance Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match tecnifibre-tour-endurance-bag,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0339,BLOCKER,http://127.0.0.1:3011/products/tecnifibre-x-one,/products/tecnifibre-x-one,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tecnifibre X-One Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match tecnifibre-x-one,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0340,BLOCKER,http://127.0.0.1:3011/products/tourna-mega-tac,/products/tourna-mega-tac,product,IMAGE_WRONG_BRAND,adidas-padel,"Tourna Mega Tac: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected tourna",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0341,BLOCKER,http://127.0.0.1:3011/products/tourna-mega-tac,/products/tourna-mega-tac,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tourna Mega Tac: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match tourna-mega-tac,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0342,BLOCKER,http://127.0.0.1:3011/products/tourna-tourna-grip-original-xl,/products/tourna-tourna-grip-original-xl,product,IMAGE_WRONG_BRAND,adidas-padel,"Grip Original / Grip XL: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected tourna",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0343,BLOCKER,http://127.0.0.1:3011/products/tourna-tourna-grip-original-xl,/products/tourna-tourna-grip-original-xl,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Grip Original / Grip XL: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match tourna-tourna-grip-original-xl,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0344,BLOCKER,http://127.0.0.1:3011/products/tretorn-serie-padel-control,/products/tretorn-serie-padel-control,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tretorn Serie+ Padel Control: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match tretorn-serie-padel-control,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0345,BLOCKER,http://127.0.0.1:3011/products/tretorn-serie-padel-tour,/products/tretorn-serie-padel-tour,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tretorn Serie+ Padel Tour: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match tretorn-serie-padel-tour,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0346,BLOCKER,http://127.0.0.1:3011/products/tuboplus-r3play,/products/tuboplus-r3play,product,IMAGE_WRONG_BRAND,bullpadel,"TuboPlus R3PLAY: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected tuboplus",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0347,BLOCKER,http://127.0.0.1:3011/products/tuboplus-r3play,/products/tuboplus-r3play,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"TuboPlus R3PLAY: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match tuboplus-r3play,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0348,BLOCKER,http://127.0.0.1:3011/products/varlion-summum-backpack,/products/varlion-summum-backpack,product,IMAGE_WRONG_BRAND,nox,"Summum Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected varlion",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0349,BLOCKER,http://127.0.0.1:3011/products/varlion-summum-backpack,/products/varlion-summum-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Summum Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match varlion-summum-backpack,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0350,BLOCKER,http://127.0.0.1:3011/products/varlion-summum-pro,/products/varlion-summum-pro,product,IMAGE_WRONG_BRAND,nox,"Summum Pro Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected varlion",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0351,BLOCKER,http://127.0.0.1:3011/products/varlion-summum-pro,/products/varlion-summum-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Summum Pro Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match varlion-summum-pro,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
